stock_code,description,revenue,quantity,orders,customers
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1747.51,929,73,67
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,1745.85,203,32,17
23399,HOME SWEET HOME HANGING HEART,1745.55,1914,225,146
22422,TOOTHPASTE TUBE PEN,1745.3400000000001,2719,355,119
21000,ROSE DU SUD COSMETICS BAG,1744.98,690,94,37
23101,SILVER STARS TABLE DECORATION,1739.6299999999999,2031,213,175
23096,PETIT TRAY CHIC,1736.6899999999998,1033,146,89
84006,MAGIC TREE -PAPER FLOWERS,1733.82,1851,214,86
22533,MAGIC DRAWING SLATE BAKE A CAKE ,1732.96,4399,232,162
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1731.8700000000001,667,111,55
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1730.29,1373,148,76
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1729.9,720,132,84
23075,PARLOUR CERAMIC WALL HOOK,1727.9,416,81,58
20767,BLUE PAISLEY JOURNAL ,1723.76,805,181,113
23122,PARTY CHARMS 50 PIECES,1723.6,2248,135,90
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1722.78,758,73,51
85185B,PINK HORSE SOCK PUPPET,1719.5600000000002,551,168,102
21637,ASSORTED SANSKRIT MINI NOTEBOOK,1719.22,1340,94,40
84843,WHITE SOAP RACK WITH 2 BOTTLES,1719.16,278,112,66
22354,RETRO SPOT PADDED SEAT CUSHION,1718.93,475,56,45
22209,WOOD STAMP SET HAPPY BIRTHDAY,1717.58,1387,260,159
10125,MINI FUNKY DESIGN TAPES,1715.78,2103,167,87
21090,SET/6 COLLAGE PAPER PLATES,1715.05,3071,281,129
22026,BANQUET BIRTHDAY  CARD  ,1712.43,4017,367,140
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1711.9099999999999,2715,256,158
21662,VINTAGE GLASS COFFEE CADDY,1711.25,266,111,60
22035,VINTAGE CARAVAN GREETING CARD ,1710.66,4034,362,153
22676,FRENCH BLUE METAL DOOR SIGN 1,1708.56,1268,236,71
21620,SET OF 4 ROSE BOTANICAL CANDLES,1707.11,954,185,113
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",1707.03,214,65,17
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,1706.99,875,81,64
79320, FLAMINGO LIGHTS,1705.98,378,59,32
20990,SPRING FLOWER CHOPSTICKS SET/5,1704.19,894,104,54
22254,FELT TOADSTOOL LARGE,1702.21,1326,155,95
21895,POTTING SHED SOW 'N' GROW SET,1701.63,551,86,61
40001,WHITE BAMBOO RIBS LAMPSHADE,1700.71,2206,119,37
23181,BULL DOG BOTTLE TOP WALL CLOCK,1700.57,197,86,60
21189,WHITE HONEYCOMB PAPER GARLAND ,1698.8799999999999,797,123,53
22934,BAKING MOULD EASTER EGG WHITE CHOC,1698.6200000000001,586,79,65
79323S, SILVER CHERRY LIGHTS,1698.5500000000002,269,46,33
85060,WOOD FAN WITH FLOWER DESIGN,1698.12,1410,91,53
22286,"DECORATION , WOBBLY RABBIT , METAL ",1696.2899999999997,1107,128,88
84795A,PASTEL STRIPE HAMMOCK ,1696.02,208,70,34
22770,MIRROR CORNICE,1694.97,105,77,49
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,1694.73,355,73,55
22516,CHILDS GARDEN RAKE BLUE,1694.3000000000002,837,164,106
23073,GEORGIAN TRINKET BOX,1694.0,142,62,49
21205,MULTICOLOUR 3D BALLS GARLAND,1693.4199999999998,648,148,86
22535,MAGIC DRAWING SLATE BUNNIES ,1691.13,4094,296,201
21394,RED POLKADOT BEAKER ,1690.3,3898,138,90
22587,FELTCRAFT HAIRBAND RED AND BLUE,1686.51,1908,302,189
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1686.01,2623,331,141
85127,SMALL SQUARE CUT GLASS CANDLESTICK,1685.92,271,82,30
21251,DINOSAUR HEIGHT CHART STICKER SET,1683.93,595,132,91
21629,SQUARE FLOOR CUSHION VINTAGE RED,1682.95,157,92,25
22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1682.57,1210,112,79
20996,JAZZ HEARTS ADDRESS BOOK,1680.91,6297,336,179
22975,SPACEBOY CHILDRENS EGG CUP,1678.41,1244,194,113
46776F,WOVEN ROSE GARDEN CUSHION COVER ,1675.73,487,157,13
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1675.65,2373,234,134
22706,WRAP COWBOYS  ,1672.24,4172,127,109
23214,JINGLE BELL HEART ANTIQUE GOLD,1670.0800000000002,777,102,78
21446,12 RED ROSE PEG PLACE SETTINGS,1669.83,1258,232,122
21786,RAIN HAT WITH RED SPOTS,1668.04,4409,158,65
35809A,ENAMEL PINK TEA CONTAINER,1666.78,1137,177,76
21576,LETS GO SHOPPING COTTON TOTE BAG,1665.94,723,208,120
70007,HI TEC ALPINE HAND WARMER,1664.78,1294,206,87
21382,SET/4 SPRING FLOWER DECORATION,1659.66,1230,153,78
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1656.4199999999998,1445,253,61
21294,ETCHED GLASS COASTER,1653.75,2246,139,83
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1653.64,964,157,94
23505,PLAYING CARDS I LOVE LONDON ,1651.29,1200,115,93
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1647.9900000000002,2910,182,142
21927,BLUE/CREAM STRIPE CUSHION COVER ,1646.99,1195,204,94
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1642.4499999999998,965,116,88
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1641.52,1320,137,65
21448,12 DAISY PEGS IN WOOD BOX,1640.1699999999998,955,211,132
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,1637.7,699,55,31
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1637.62,1264,127,96
21633,SUNFLOWER DECORATIVE PARASOL,1637.61,173,74,32
22025,RING OF ROSES BIRTHDAY CARD,1636.6,3958,289,148
23366,SET 12 COLOURING PENCILS DOILY,1636.1000000000001,2200,191,112
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1634.22,695,84,52
22198,"POPCORN HOLDER , LARGE",1633.5099999999998,970,101,52
15058A,BLUE POLKADOT GARDEN PARASOL,1631.14,195,93,41
21793,CLASSIC FRENCH STYLE BASKET BROWN,1627.3600000000001,353,102,81
23391, I LOVE LONDON MINI BACKPACK,1624.02,388,86,58
84619,BLUE GINGHAM ROSE QUILT ,1622.96,72,29,22
22410,MONEY BOX HOUSEKEEPING DESIGN,1622.46,1327,197,134
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,1621.0200000000002,192,23,0
21541,DINOSAURS WATER TRANSFER TATTOOS ,1620.09,1888,204,119
23217,LAUREL HEART ANTIQUE SILVER,1613.82,1309,97,64
21656,RIDGED GLASS POSY VASE ,1611.6399999999999,983,141,66
22559,SEASIDE FLYING DISC,1611.33,1275,180,100
21162,TOXIC AREA  DOOR HANGER ,1611.12,2318,287,172
21837,CROSS STITCH ALPHABET CUSHION COVER,1610.74,242,92,61
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1610.12,1306,77,57
22292,HANGING CHICK  YELLOW DECORATION,1608.86,1139,113,77
85131A,BEADED PEARL HEART WHITE ON STICK,1606.71,2011,203,64
22922,FRIDGE MAGNETS US DINER ASSORTED,1605.8999999999999,1839,118,82
85103,SILVER T-LIGHT SETTING,1605.46,236,72,33
35810A,ENAMEL PINK COFFEE CONTAINER,1602.64,1204,172,72
21593,SWALLOW CIGAR BOX MATCHES ,1599.31,1367,95,69
21039,RED RETROSPOT SHOPPING BAG,1595.01,615,114,73
21694,SMALL REGAL  SILVER CANDLEPOT ,1593.16,556,70,51
21645,ASSORTED TUTTI FRUTTI ROUND BOX,1593.1499999999999,939,136,86
82615,PINK MARSHMALLOW SCARF KNITTING KIT,1592.97,578,92,60
21986,PACK OF 12 PINK POLKADOT TISSUES,1591.9399999999998,5159,272,170
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1591.28,1489,209,92
35160,BUDDHA INCENSE HOLDER ASSORTED,1590.6399999999999,2180,56,33
21283,NATURAL BARK CANDLE SMALL,1590.2,500,82,59
22517,CHILDS GARDEN RAKE PINK,1589.41,806,152,106
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1589.36,2239,350,158
84913B,MINT GREEN ROSE TOWEL,1588.64,419,201,27
48195,DOOR MAT GREEN PAISLEY ,1586.56,264,88,57
23348,CHILDRENS TOY COOKING UTENSIL SET,1586.55,723,176,95
22597,CHRISTMAS MUSICAL ZINC HEART ,1586.49,1850,115,84
90167,BEADED LOVE HEART JEWELLERY SET,1583.61,1897,113,53
22260,FELT EGG COSY BLUE RABBIT ,1581.1699999999998,1541,243,85
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.06,1105,126,80
21123,SET/10 IVORY SPOTTY PARTY CANDLES,1578.47,1261,80,60
85222,ASSORTED COLOUR SILK COSMETIC PURSE,1576.93,1404,52,40
23244,ROUND STORAGE TIN VINTAGE LEAF,1576.6299999999999,855,108,80
21275,ZINC TOP  2 DOOR WOODEN SHELF ,1576.03,238,63,45
35241,ENAMEL BLUE RIM BISCUIT BIN,1572.02,297,136,75
21631,HIPPY CHIC DECORATIVE PARASOL,1571.75,221,54,38
15059A,ENGLISH ROSE EDWARDIAN PARASOL,1567.0,509,4,1
85180A,RED HEARTS LIGHT CHAIN ,1566.67,614,102,62
21675,BUTTERFLIES STICKERS,1566.6399999999999,1770,269,124
21867,PINK UNION JACK  LUGGAGE TAG,1562.87,1144,288,122
20802,SMALL GLASS SUNDAE DISH CLEAR,1561.8899999999999,1003,120,68
23287,RED VINTAGE SPOT BEAKER,1560.04,1828,200,115
21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,1559.5600000000002,294,65,42
21972,SET OF 36 DINOSAUR PAPER DOILIES,1557.9199999999998,1053,173,105
22705,WRAP GREEN PEARS ,1557.36,3708,152,114
22123,PING MICROWAVE APRON,1557.34,631,168,77
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1557.33,1263,75,43
22099,CARAVAN SQUARE TISSUE BOX,1555.46,2099,294,168
21092,SET/6 STRAWBERRY PAPER PLATES,1551.1,12822,30,16
21383,PACK OF 12 STICKY BUNNIES,1550.13,2142,328,169
22673,FRENCH GARDEN SIGN BLUE METAL,1549.49,1211,198,130
21610,SET 12 PEAR BOTANICAL T-LIGHTS,1543.67,542,97,72
75131,METAL TUBE CHIME ON BAMBOO,1543.03,1217,68,40
22608,PENS ASSORTED FUNKY JEWELED ,1541.8799999999999,5692,172,75
21542,WOODLAND WATER TRANSFER TATTOOS ,1541.25,1807,196,112
20735,BLACK MINI TAPE MEASURE ,1540.29,1516,203,30
21925,UNION STRIPE CUSHION COVER ,1539.83,1183,172,100
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1539.65,3462,403,131
23226,FILIGREE HEART DAISY WHITE,1536.67,1199,99,56
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,1536.5,720,101,62
21332,MOROCCAN BEATEN METAL MIRROR,1534.42,249,55,36
20768,GREEN FERN JOURNAL ,1534.19,767,149,98
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1533.54,816,87,45
20766,GARDEN PATH SKETCHBOOK,1533.47,514,156,100
85194L,HANGING SPRING FLOWER EGG LARGE,1532.58,1785,152,93
37342,POLKADOT COFFEE CUP & SAUCER PINK,1531.94,1533,120,51
84795D,SEASIDE STRIPE HAMMOCK,1531.8400000000001,188,84,53
20986,BLUE CALCULATOR RULER,1530.95,1217,204,94
22449,SILK PURSE RUSSIAN DOLL PINK,1530.6200000000001,461,91,58
85221,ASSORTED COLOUR SILK COIN PURSE,1529.54,3427,51,35
20772,GARDEN PATH JOURNAL,1528.4799999999998,819,164,106
84789,ENCHANTED BIRD PLANT CAGE,1528.39,437,129,81
22450,SILK PURSE BABUSHKA BLUE,1525.5500000000002,451,114,76
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1525.22,206,116,11
21246,RED RETROSPOT BIG BOWL,1524.88,324,110,40
21289,LARGE STRIPES CHOCOLATE GIFT BAG,1524.31,1393,104,52
21579,LOLITA  DESIGN  COTTON TOTE BAG,1522.6,1012,141,82
22337,ANGEL DECORATION PAINTED ZINC ,1522.52,2473,146,67
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,1520.8999999999999,3794,217,135
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,1514.69,577,51,40
21785,RAIN PONCHO ,1514.63,2005,100,71
85177,BASKET OF FLOWERS SEWING KIT,1513.9299999999998,1819,144,87
22982,PANTRY PASTRY BRUSH,1513.77,1130,214,120
21146,ANTIQUE GLASS RIDGED HANGING BALL,1509.77,787,59,47
21002,ROSE DU SUD DRAWSTRING BAG,1507.22,417,184,25
22343,PARTY PIZZA DISH RED RETROSPOT,1505.77,2755,155,74
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1504.6599999999999,592,88,70
84526,GIANT BLACK SUNGLASSES,1503.6399999999999,538,34,23
22137,BATHROOM SET LOVE HEART DESIGN,1499.43,603,45,24
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1493.58,1865,153,85
84856L,LARGE TAHITI BEACH BAG,1492.28,238,81,46
22340,NOEL GARLAND PAINTED ZINC ,1491.9999999999998,1786,186,81
23334,IVORY WICKER HEART SMALL,1491.75,2271,130,83
21760,FRENCH STYLE WALL DRESSER,1490.0,13,14,13
21280,VINTAGE KITCHEN PRINT VEGETABLES,1488.44,2085,71,44
16033,MINI HIGHLIGHTER PENS,1486.9199999999998,14641,54,43
21426,WOODLAND STORAGE BOX SMALL,1485.67,924,109,45
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1483.61,1715,103,68
21276,TWO EMBOSSED HEART MINI DRAWERS,1482.74,661,32,24
23559,WOODLAND BUNNIES LOLLY MAKERS,1482.41,649,124,69
22293,"SPRING DEC , HANGING CHICK  GREEN",1482.12,1104,101,64
21066,VINTAGE RED MUG,1479.67,2272,132,81
18098c,PORCELAIN BUTTERFLY OIL BURNER,1479.61,292,135,0
84510B,SET OF 4 FAIRY CAKES COASTERS ,1478.55,1169,148,72
22546,MINI JIGSAW PURDEY,1478.1399999999999,3702,172,100
21009,ETCHED GLASS STAR TREE DECORATION,1476.24,1032,105,72
21661,VINTAGE GLASS TEA CADDY,1476.1100000000001,233,102,55
21199,PINK  HEART CONFETTI IN TUBE,1475.54,1257,150,86
21051,RIBBONS PURSE ,1473.5600000000002,748,128,79
21851,LILAC DIAMANTE PEN IN GIFT BOX,1473.56,628,149,34
22677,FRENCH BLUE METAL DOOR SIGN 2,1472.87,1080,210,65
23267,SET OF 4 SANTA PLACE SETTINGS,1471.95,1154,109,79
21282,NATURAL BARK CANDLE LARGE,1471.28,344,70,49
20734,SILVER MINI TAPE MEASURE ,1469.77,1592,118,51
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,1469.4999999999998,3859,51,37
22815,CARD PSYCHEDELIC APPLES,1468.53,3433,340,111
23365,SET 12 COLOUR PENCILS LOVE LONDON,1463.0800000000002,1857,169,107
84659A,WHITE TRAVEL ALARM CLOCK,1461.86,585,227,55
21818,GLITTER CHRISTMAS HEART ,1460.86,1727,143,109
85125,SMALL ROUND CUT GLASS CANDLESTICK,1459.71,305,63,32
15056bl,EDWARDIAN PARASOL BLACK,1456.3200000000002,116,87,0
84637,KITCHEN FLOWER POTS WALL PLAQUE,1454.49,585,114,28
21410,COUNTRY COTTAGE  DOORSTOP GREEN,1454.03,311,151,81
21801,CHRISTMAS TREE DECORATION WITH BELL,1452.54,3362,259,69
20681,PINK POLKADOT CHILDRENS UMBRELLA,1451.29,401,139,83
85049a,TRADITIONAL CHRISTMAS RIBBONS,1451.24,434,51,0
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1449.01,1114,151,81
21739,COSY SLIPPER SHOES SMALL GREEN,1448.9,493,178,83
22390,PAPERWEIGHT CHILDHOOD MEMORIES,1448.52,813,83,56
21869,POTTING SHED COFFEE MUG,1448.3300000000002,1247,115,82
22986,GINGHAM ROSE WRAP,1445.98,3519,122,112
37343,SPOTS DESIGN MUG W PINK INSIDE,1445.78,917,74,41
85055,FRENCH ENAMEL UTENSIL HOLDER,1442.94,359,107,62
84313C,ORANGE TV TRAY TABLE ,1442.3899999999999,548,73,29
22912,YELLOW COAT RACK PARIS FASHION,1441.39,307,110,81
84596G,SMALL CHOCOLATES PINK BOWL,1440.76,2226,348,118
23034,DRAWER KNOB CERAMIC BLACK,1439.97,973,89,57
22052,VINTAGE CARAVAN GIFT WRAP,1439.5,3475,130,105
35637A,IVORY STRING CURTAIN WITH POLE ,1439.1,550,54,41
21099,SET/6 STRAWBERRY PAPER CUPS,1438.64,13170,36,21
21317,GLASS SPHERE CANDLE STAND MEDIUM,1437.55,354,77,56
22915,ASSORTED BOTTLE TOP  MAGNETS ,1436.72,3191,198,116
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,1436.51,4109,165,94
22817,CARD SUKI BIRTHDAY,1434.9,3392,355,104
22106,MIRROR MOSAIC HURRICANE LAMP ,1433.23,388,81,29
22316,200 BENDY SKULL STRAWS,1431.57,1256,120,62
22249,DECORATION WHITE CHICK MAGIC GARDEN,1431.26,1632,244,126
21561,DINOSAUR LUNCHBOX WITH CUTLERY,1429.8999999999999,570,113,82
22228,BUNNY WOODEN PAINTED WITH BIRD ,1426.85,1692,282,148
21644,ASSORTED TUTTI FRUTTI HEART BOX,1426.47,1059,140,72
85167B,BLACK GRAND BAROQUE PHOTO FRAME,1426.34,692,59,38
23392,SPACEBOY ROCKET LOLLY MAKERS,1425.1100000000001,638,114,70
21495,SKULLS WRAP,1424.0,3400,109,89
21807,WHITE CHRISTMAS STAR DECORATION,1421.61,3223,174,114
23086,ZINC  STAR T-LIGHT HOLDER ,1421.43,1201,47,30
22285,HANGING HEN ON NEST DECORATION,1418.82,828,114,72
22819,"BIRTHDAY CARD, RETRO SPOT",1418.12,3351,331,125
21065,BOOM BOX SPEAKER GIRLS,1415.45,601,120,44
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,1413.51,2433,92,69
22396,MAGNETS PACK OF 4 RETRO PHOTO,1412.08,1883,186,122
21159,MOODY BOY  DOOR HANGER ,1410.76,2028,253,147
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1410.61,620,102,53
22333,RETRO SPOT PARTY BAG + STICKER SET,1410.6,937,35,30
21198,WHITE HEART CONFETTI IN TUBE,1407.59,1207,121,75
20761,BLUE PAISLEY SKETCHBOOK,1407.46,454,147,93
35965,FOLKART HEART NAPKIN RINGS,1404.67,605,175,62
15058A,BLUE WHITE SPOTS GARDEN PARASOL,1401.84,264,61,41
21910,WAY OUT METAL SIGN ,1398.1799999999998,1066,111,84
20801,LARGE PINK GLASS SUNDAE DISH,1398.0,1060,113,61
21358,TOAST ITS - HAPPY BIRTHDAY,1397.46,1128,223,130
35004G,SET OF 3 GOLD FLYING DUCKS,1396.9199999999998,351,81,46
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1396.77,685,131,99
21828,EIGHT PIECE SNAKE  SET,1396.6200000000001,1105,180,107
23470,CARD HOLDER LOVE BIRD LARGE ,1389.8,220,92,70
85087,CANDY SPOT CUSHION COVER,1386.74,418,148,21
21532,DAIRY MAID SUGAR JAM BOWL,1386.1100000000001,1371,98,60
47503K,ASSORTED FLORAL SECATEURS,1384.69,3174,45,31
22094,RED RETROSPOT TISSUE BOX,1384.19,2489,237,134
84396,6 HOOK JEWELLERY STAND BLACK DRESS,1380.52,552,49,22
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1380.43,2817,197,146
23104,IVORY CAFE HANGING LAMP ,1380.42,116,45,37
85017B,ENVELOPE 50 BLOSSOM IMAGES,1380.1899999999998,2219,318,98
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1379.56,1517,258,98
23119,PACK OF 6 LARGE FRUIT STRAWS ,1379.38,2246,153,97
22917,HERB MARKER ROSEMARY,1378.8500000000001,1984,253,138
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1378.45,1192,216,124
22093,MOTORING TISSUE BOX,1376.71,2298,277,179
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1375.55,3015,156,104
22324,BLUE POLKADOT KIDS BAG,1373.46,560,152,52
85169A,IVORY LOVE BIRD CANDLE,1370.82,1240,152,79
84562A,PINK/WHITE RIBBED MELAMINE JUG,1370.3100000000002,168,79,48
22157,ANGEL DECORATION WITH LACE PADDED,1369.8,1602,126,88
21011,GLITTER SNOW PEAR TREE DECORATION,1369.45,1837,119,84
46776B,WOVEN BERRIES CUSHION COVER ,1369.23,428,153,16
22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1365.38,362,84,75
23546,WRAP PAISLEY PARK ,1365.0,3250,120,106
21398,RED  SPOTTY COFFEE  MUG,1363.5900000000001,708,54,38
21849,SILVER DIAMANTE PEN IN GIFT BOX,1363.51,537,135,46
16161U,"WRAP,SUKI AND FRIENDS",1363.0,3350,110,86
15058B,PINK WHITE SPOTS GARDEN PARASOL,1362.9,200,59,36
35649,VINTAGE BEAD COSMETIC BAG ,1362.8999999999999,1826,53,20
84965B,BLUE KASHMIRI COFFEE TABLE ,1359.95,27,4,3
90200D,PINK SWEETHEART BRACELET,1359.51,324,151,41
23250,VINTAGE RED TRIM ENAMEL BOWL ,1359.23,1034,116,64
22686,FRENCH BLUE METAL DOOR SIGN No,1358.45,1052,182,47
22920,HERB MARKER BASIL,1358.14,1951,254,138
84685,BEACH HUT KEY CABINET,1357.42,432,128,46
21634,ASSORTED MINI MADRAS NOTEBOOK,1356.49,1650,74,43
22916,HERB MARKER THYME,1355.5800000000002,1950,250,135
20658,RED SPOTTY LUGGAGE TAG,1355.3,976,197,97
84616,SILVER ROCCOCO CHANDELIER,1352.82,68,28,19
23000,TRAVEL CARD WALLET TRANSPORT,1351.9,3130,282,126
21786,POLKADOT RAIN HAT ,1351.59,3136,295,83
84819,DANISH ROSE ROUND SEWING BOX,1351.26,904,97,82
17129D,CLEAR COLOUR GLASS GEMS IN BAG,1351.1799999999998,1125,39,12
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1348.78,400,104,24
22393,PAPERWEIGHT VINTAGE COLLAGE,1348.37,782,123,76
21684,SMALL MEDINA STAMPED METAL BOWL ,1346.56,1683,106,65
23536,WALL ART VILLAGE SHOW ,1345.91,236,68,54
20704,MR ROBOT SOFT TOY,1343.6200000000001,357,81,60
22293,HANGING CHICK GREEN DECORATION,1343.28,906,125,64
23414,ZINC BOX SIGN HOME,1338.9499999999998,137,65,58
23469,CARD HOLDER LOVE BIRD SMALL,1338.64,328,74,61
22150, 3 STRIPEY MICE FELTCRAFT,1338.1299999999999,689,130,97
20993,JAZZ HEARTS MEMO PAD,1334.1100000000001,10967,32,23
21278,VINTAGE KITCHEN PRINT PUDDINGS,1334.05,1550,121,63
22050,PINK PAISLEY ROSE GIFT WRAP,1333.0,3250,117,100
21281,VINTAGE KITCHEN PRINT SEAFOOD,1332.8,2144,68,34
22246,"GARLAND, MAGIC GARDEN 1.8M",1332.36,656,95,57
85136C,RED SHARK HELICOPTER,1331.92,164,125,70
21209,MULTICOLOUR HONEYCOMB FAN,1330.01,1439,144,66
23538,WALL ART VINTAGE HEART,1329.54,331,32,25
20933,YELLOW POT PLANT CANDLE,1329.4900000000002,505,52,38
21529,RETRO SPOT CERAMIC TOASTRACK,1328.8300000000002,378,106,69
20762,GREEN FERN SKETCHBOOK ,1328.79,454,137,88
20780,BLACK EAR MUFF HEADPHONES,1328.47,230,99,35
21059,PARTY INVITES DINOSAURS,1328.1599999999999,1572,224,158
21822,GLITTER CHRISTMAS TREE WITH BELLS,1327.31,1001,145,73
22269,EGG CUP NATURAL CHICKEN,1326.45,1496,214,107
23040,PAPER LANTERN 9 POINT SNOW STAR ,1325.03,241,37,30
85032A,ROMANTIC IMAGES GIFT WRAP SET,1323.51,1441,161,103
21397,BLUE  SPOTTY EGG CUP ,1323.3600000000001,982,100,53
21775,DECORATIVE FLORE BATHROOM BOTTLE,1321.29,870,279,63
85032D,YULETIDE IMAGES GIFT WRAP SET,1319.88,1136,134,90
23249,VINTAGE RED ENAMEL TRIM PLATE,1318.59,775,87,56
22051,BLUE SCANDINAVIAN PAISLEY WRAP,1317.5,3175,116,95
23232,WRAP VINTAGE PETALS  DESIGN,1317.0,3250,105,95
21580,RABBIT  DESIGN  COTTON TOTE BAG,1316.1299999999999,536,173,77
22918,HERB MARKER PARSLEY,1315.0600000000002,1913,250,135
23221,REINDEER HEART DECORATION SILVER,1314.8999999999999,1478,148,85
20760,GARDEN PATH POCKET BOOK,1313.66,5550,81,47
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1313.3899999999999,1608,100,86
22977,DOLLY GIRL CHILDRENS EGG CUP,1312.61,998,141,101
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1311.55,1726,104,43
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1310.5800000000002,2338,166,123
22202,MILK PAN PINK POLKADOT,1310.01,329,83,37
22481,BLACK TEA TOWEL CLASSIC DESIGN,1309.81,1272,219,132
22446,PIN CUSHION BABUSHKA PINK,1309.38,491,154,40
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1308.8700000000001,936,154,74
21842,PINK HEART CANDY BUTTON CALCULATOR,1308.74,551,47,32
21738,COSY SLIPPER SHOES SMALL  RED ,1307.88,417,132,89
21157,RED SPOTTY WASHBAG,1307.3600000000001,580,133,60
23405,HOME SWEET HOME 2 DRAWER CABINET,1306.53,251,71,54
21945,STRAWBERRIES  DESIGN FLANNEL ,1306.25,1861,241,61
16235,RECYCLED PENCIL WITH RABBIT ERASER,1306.02,5694,314,124
22339,CHRISTMAS TREE PAINTED ZINC ,1304.18,3391,151,87
85200,BUNNY EGG BOX,1304.09,1033,106,81
85098B,BLUE FLYING SINGING CANARY,1302.79,317,120,63
85135C,RED DRAGONFLY HELICOPTER,1302.02,160,113,57
20738,GREEN MINI TAPE MEASURE ,1301.72,1610,74,46
15034,PAPER POCKET TRAVELING FAN ,1300.2,8705,261,123
22893,MINI CAKE STAND T-LIGHT HOLDER,1297.27,2700,187,70
21926,RED/CREAM STRIPE CUSHION COVER ,1292.77,983,150,90
21219,SET/4 BADGES BALLOON GIRL,1290.77,1003,177,77
22267,EASTER DECORATION EGG BUNNY ,1287.72,1469,118,91
84569D,PACK 6 HEART/ICE-CREAM PATCHES,1286.29,1022,180,82
17091A,LAVENDER INCENSE IN TIN,1285.8899999999999,2085,117,78
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1284.16,716,155,48
46776A,WOVEN BUBBLE GUM CUSHION COVER,1283.23,406,121,19
46775E,CANDY POP CHUNKY KNITTED THROW ,1282.9,101,51,8
85025C,PINK HEART SHAPE PHOTO FRAME,1282.61,718,127,73
22543,MINI JIGSAW BAKE A CAKE ,1281.49,3247,118,72
22214,CANDLE PLATE LACE WHITE,1279.79,549,92,43
22701,PINK DOG BOWL,1277.57,659,163,65
21759,METAL WALL SHELF UNIT WITH HOOKS,1274.47,30,13,11
47591d,PINK FAIRY CAKE CHILDRENS APRON,1274.3799999999999,253,72,0
82613D,METAL SIGN CUPCAKE SINGLE HOOK,1273.46,1166,272,98
84609,TALL ROCOCO CANDLE HOLDER,1272.24,141,39,23
16225,RATTLE SNAKE EGGS,1271.66,1520,165,90
21689,SILVER VANILLA  FLOWER CANDLE POT,1268.12,342,60,49
22732,3D STICKERS VINTAGE CHRISTMAS,1268.0,1060,38,38
22097,SWALLOW SQUARE TISSUE BOX,1266.6,2045,245,158
